id,base_id,confidence,base_confidence,sources,base_sources,base_names,names,base_categories,categories,base_websites,websites,base_phones,phones,base_addresses,addresses,base_emails,emails,base_socials,socials
1125899909415294,1407374887700826,0.77,0.77,"[{""dataset"":""Microsoft"",""record_id"":""1125899909415294"",""update_time"":""2020-08-11T00:59:05.683"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1407374887700826"",""update_time"":""2024-11-26T23:21:14.32"",""confidence"":0.77}]","{""primary"":""Bento Sushi""}","{""primary"":""Bento Sushi""}","{""primary"":""sushi_restaurant"",""alternate"":[""food"",""restaurant""]}","{""primary"":""sushi_restaurant"",""alternate"":[""food"",""restaurant""]}","[""https://www.bentosushi.com/""]","[""https://www.bentosushi.com/""]","[""6132239868""]","[""6133897900""]","[{""freeform"":""945 Gardiners Road"",""locality"":""Kingston"",""region"":""ON"",""country"":""CA"",""postcode"":""K7M 7H4""}]","[{""freeform"":""945 Gardiners Rd"",""locality"":""Kingston"",""region"":""ON"",""country"":""CA"",""postcode"":""K7M 7H4""}]",,,,
08f1e15b0b2cbc5303c99047c56c8812,4d317f5c2c76a143fe0866c7,0.77,1.0,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1407374888023756"",""update_time"":""2021-06-17T19:00:32.883Z"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4d317f5c2c76a143fe0866c7"",""update_time"":""2024-05-20T00:00:00.000"",""confidence"":1.0}]","{""primary"":""BAUHAUS"",""common"":{},""rules"":[]}","{""primary"":""Bauhaus Wien Hödlgasse""}","{""primary"":""Retail > Hardware Store"",""alternate"":[]}","{""primary"":""retail""}","[""https://www.bauhaus.at""]","[""http://bauhaus.at/""]","[""01 869439186090""]","[""0186943910""]","[{""freeform"":""Hödlgasse 10"",""locality"":""Wien"",""region"":""Wien"",""country"":""AT"",""postcode"":""1230""}]","[{""freeform"":""Hödlgasse 10"",""locality"":""Wien"",""postcode"":""1230"",""region"":""Vienna"",""country"":""AT""}]",[null],,"[null,null,null]",
08f64a4ba092672503433c3f96046607,57873540498ec9461e2db854,0.28686635944700467,1.0,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1519658681593938"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2868663594470046}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""57873540498ec9461e2db854"",""update_time"":""2024-02-07T00:00:00.000"",""confidence"":1.0}]","{""primary"":""ลานวรรณสมิต"",""common"":{},""rules"":[]}","{""primary"":""ลานวรรณสมิต""}","{""primary"":""Landmarks and Outdoors > Field"",""alternate"":[]}","{""primary"":""attractions_and_activities""}",[null],,[null],,"[{""freeform"":""ศูนย์การกำลังสำรอง วิภาวดี"",""locality"":""วิภาวดี"",""region"":""Bangkom"",""country"":""TH""}]","[{""freeform"":""ศูนย์การกำลังสำรอง"",""country"":""TH""}]",[null],,"[null,null,null]","[""https://www.facebook.com/1519658681593938""]"
08f2a1001299846e0365e336fd67ea1f,1970324838754047,0.9962614185921548,0.77,"[{""property"":"""",""dataset"":""meta"",""record_id"":""416435538548703"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324838754047"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849863820754"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899913011273"",""update_time"":""2025-01-06T00:00:00.000Z""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324838754047"",""update_time"":""2018-08-28T17:52:18.383"",""confidence"":0.77}]","{""primary"":""The Children's Place""}","{""primary"":""The Children's Place""}","{""primary"":""children's_clothing_store"",""alternate"":[""clothing_store"",""retail""]}","{""primary"":""children's_clothing_store"",""alternate"":[""clothing_store""]}","[""https://www.childrensplace.com/us/store/jeromeavenue-bronx-NY-114402""]","[""http://www.childrensplace.com""]","[""7186521860""]","[""+17186521860""]","[{""freeform"":""3451 Jerome Ave"",""locality"":""Bronx"",""region"":""NY"",""country"":""US"",""postcode"":""10467""}]","[{""freeform"":""3451 Jerome Ave"",""locality"":""New York"",""postcode"":""10467-1049"",""region"":""NY"",""country"":""US""}]",,,,"[""https://www.facebook.com/416435538548703""]"
08f2a10af6490232035733f1aacdac0c,1970324839483875,0.9696941176470588,0.77,"[{""property"":"""",""dataset"":""meta"",""record_id"":""108318423939283"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""281474978869879"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324839483875"",""update_time"":""2025-01-06T00:00:00.000Z""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324839483875"",""update_time"":""2021-06-15T18:20:39.36"",""confidence"":0.77}]","{""primary"":""Jamprobe Electric LLC""}","{""primary"":""Jamprobe Electric LLC""}","{""primary"":""electrician""}","{""primary"":""electrician"",""alternate"":[""commercial_industrial"",""contractor""]}","[""http://jamprobeelectric.com/""]","[""http://Jamprobeelectric.com/""]","[""6316456851""]","[""+16316456851""]","[{""freeform"":""288 Garibaldi Ave"",""locality"":""Copiague"",""region"":""NY"",""country"":""US"",""postcode"":""11726""}]","[{""freeform"":""288 Garibaldi Ave"",""postcode"":""11726"",""country"":""US""}]",,,,"[""https://www.facebook.com/108318423939283""]"
1125899911666117,1407374885201017,0.77,0.77,"[{""dataset"":""Microsoft"",""record_id"":""1125899911666117"",""update_time"":""2023-05-10T01:16:23.467"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1407374885201017"",""update_time"":""2024-12-30T18:52:44.01"",""confidence"":0.77}]","{""primary"":""Walmart Supercenter""}","{""primary"":""Walmart""}","{""primary"":""department_store"",""alternate"":[""retail""]}","{""primary"":""restaurant""}","[""https://www.walmart.com/store/1676-tell-city-in/""]","[""http://www.walmart.com/store/1676-tell-city-in""]","[""8125478434""]","[""8125478434""]","[{""freeform"":""730 US Highway 66 E"",""locality"":""Tell City"",""region"":""IN"",""country"":""US"",""postcode"":""47586""}]","[{""freeform"":""730 US Highway 66 E"",""locality"":""Tell City"",""region"":""IN"",""country"":""US"",""postcode"":""47586""}]",,,,
08f2aab52140802c0395a9524fcac41d,1407374890601640,0.9962614185921548,0.77,"[{""property"":"""",""dataset"":""meta"",""record_id"":""627381970627017"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890601640"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374888332851"",""update_time"":""2025-01-06T00:00:00.000Z""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374890601640"",""update_time"":""2023-10-10T04:15:57.163"",""confidence"":0.77}]","{""primary"":""Liberty Tax""}","{""primary"":""Liberty Tax""}","{""primary"":""tax_services"",""alternate"":[""tax_office""]}","{""primary"":""trusts"",""alternate"":[""financial_service"",""accountant""]}","[""https://www.libertytax.com/12077""]","[""https://www.libertytax.com/12077""]","[""5406843314""]","[""+15406843314""]","[{""freeform"":""3801 Plank Rd Ste B"",""locality"":""Fredericksburg"",""region"":""VA"",""country"":""US"",""postcode"":""22407""}]","[{""freeform"":""3801 Plank Rd"",""locality"":""Fredericksburg"",""postcode"":""22407-7124"",""region"":""VA"",""country"":""US""}]",,,,"[""https://www.facebook.com/627381970627017""]"
562949958207347,562949965558668,0.77,0.77,"[{""dataset"":""Microsoft"",""record_id"":""562949958207347"",""update_time"":""2021-02-04T15:53:08.143"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""562949965558668"",""update_time"":""2024-12-27T14:38:04.26"",""confidence"":0.77}]","{""primary"":""Miller's Ale House""}","{""primary"":""Miller's Ale House - Tampa Airport""}","{""primary"":""sports_bar"",""alternate"":[""desserts"",""bar"",""seafood_restaurant"",""steakhouse"",""restaurant""]}","{""primary"":""sports_bar"",""alternate"":[""desserts"",""bar"",""seafood_restaurant"",""steakhouse"",""restaurant""]}","[""https://millersalehouse.com/locations/tampa/?utm_source=extnet&utm_medium=organic""]","[""""]","[""8133302175""]","[""8133302175""]","[{""freeform"":""3860 W Columbus Dr"",""locality"":""Tampa"",""region"":""FL"",""country"":""US"",""postcode"":""33607""}]","[{""freeform"":""3860 West Columbus Drive, Tampa Airport"",""locality"":""Tampa"",""region"":""FL"",""country"":""US"",""postcode"":""33607""}]",,,,
08f4983ca438bc5b033bac5a072fa3cd,59cd93afdd70c57e96adb34f,0.9645127118644068,1.0,"[{""property"":"""",""dataset"":""meta"",""record_id"":""282227038898813"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""59cd93afdd70c57e96adb34f"",""update_time"":""2020-11-23T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Vape Haus"",""common"":{},""rules"":[]}","{""primary"":""Vape Haus Queretaro""}","{""primary"":""Retail > Vape Store"",""alternate"":[]}","{""primary"":""e_cigarette_store"",""alternate"":[""health_and_medical"",""medical_service_organizations""]}",[null],"[""http://www.vapehausmx.com/""]",[null],"[""+524425612935""]","[{""freeform"":""Salvador Galván 20"",""locality"":""Santiago de Querétaro"",""region"":""Querétaro"",""country"":""MX"",""postcode"":""76154""}]","[{""freeform"":""Calle Salvador Galván 47"",""locality"":""Santiago de Querétaro"",""postcode"":""76154"",""country"":""MX""}]",[null],,"[null,null,null]","[""https://www.facebook.com/282227038898813""]"
08f64a090e19a48203f58e9c92720d04,56628a28498eb2bfadf547e0,0.48103896103896104,1.0,"[{""property"":"""",""dataset"":""meta"",""record_id"":""190239094653846"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""56628a28498eb2bfadf547e0"",""update_time"":""2023-06-14T00:00:00.000"",""confidence"":1.0}]","{""primary"":""สวนอาหารบ้านตะวันแดง (Baan Tawundang Resturant)"",""common"":{},""rules"":[]}","{""primary"":""สวนอาหารบ้านตะวันแดง""}","{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}","{""primary"":""restaurant"",""alternate"":[""thai_restaurant"",""asian_restaurant""]}",[null],,[null],,"[{""country"":""TH""}]","[{""country"":""TH""}]",[null],,"[null,null,null]","[""https://www.facebook.com/190239094653846""]"
1125899912289624,1125899912732632,0.77,0.77,"[{""dataset"":""Microsoft"",""record_id"":""1125899912289624"",""update_time"":""2024-06-18T23:18:51.99"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""1125899912732632"",""update_time"":""2024-11-19T01:59:31.277"",""confidence"":0.77}]","{""primary"":""Universal Roofing & Exteriors""}","{""primary"":""Universal Roofing & Exteriors""}","{""primary"":""roofing"",""alternate"":[""siding"",""ceiling_and_roofing_repair_and_service""]}","{""primary"":""roofing"",""alternate"":[""siding"",""ceiling_and_roofing_repair_and_service""]}","[""https://universalrfg.com/""]","[""https://www.universalrfg.com/""]","[""3172570779""]","[""4632413927""]","[{""freeform"":""5530 W 84th St"",""locality"":""Indianapolis"",""region"":""IN"",""country"":""US"",""postcode"":""46268""}]","[{""freeform"":""5530 W 84th St"",""locality"":""Indianapolis"",""region"":""IN"",""country"":""US"",""postcode"":""46268""}]",,,,
08f8c100e5135acc0320b9849219dda3,4cac53bf44a8224b6f2e3240,0.7927927927927928,1.0,"[{""property"":"""",""dataset"":""meta"",""record_id"":""758049914244880"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.7927927927927928}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cac53bf44a8224b6f2e3240"",""update_time"":""2024-07-15T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Teras Corner"",""common"":{},""rules"":[]}","{""primary"":""TerasCorner""}","{""primary"":""Arts and Entertainment > Arcade"",""alternate"":[]}","{""primary"":""cafe"",""alternate"":[""indonesian_restaurant"",""fast_food_restaurant""]}",[null],,[null],"[""+62251123456""]","[{""freeform"":""@BTM"",""locality"":""Bogor"",""region"":""West Java"",""country"":""ID""}]","[{""freeform"":""@BTM"",""locality"":""Bogor"",""postcode"":""16122"",""country"":""ID""}]",[null],,"[null,null,null]","[""https://www.facebook.com/758049914244880""]"
08f264626394cd4b030ac3f573c76061,4ca4f68af47ea1434edd5221,0.77,1.0,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1125899911334588"",""update_time"":""2024-12-31T00:52:32.423Z"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4ca4f68af47ea1434edd5221"",""update_time"":""2024-05-22T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Bank Of America ATM Center"",""common"":{},""rules"":[]}","{""primary"":""Bank of America ATM""}","{""primary"":""Retail > Miscellaneous Store"",""alternate"":[]}","{""primary"":""online_shop"",""alternate"":[""bank_credit_union"",""atms"",""retail""]}","[""http://www.bankofamerica.com""]","[""https://locators.bankofamerica.com/mo/richmondheights/atm-richmond-heights-108052.html""]","[""(800) 432-1000""]","[""8444018500""]","[{""freeform"":""6646 Clayton Rd"",""locality"":""Saint Louis"",""region"":""MO"",""country"":""US"",""postcode"":""63117""}]","[{""freeform"":""6646 Clayton Rd"",""locality"":""Richmond Heights"",""postcode"":""63117"",""region"":""MO"",""country"":""US""}]",[null],,"[null,null,null]",
08f2aa650405da4d03ac202ae41b574e,4e789099d4c084f1c76d6681,0.9837452982267598,1.0,"[{""property"":"""",""dataset"":""meta"",""record_id"":""167575146437905"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e789099d4c084f1c76d6681"",""update_time"":""2024-10-14T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Brierwood Childcare Center"",""common"":{},""rules"":[]}","{""primary"":""Brierwood Child Care Center""}","{""primary"":""Retail > Miscellaneous Store"",""alternate"":[]}","{""primary"":""home_service"",""alternate"":[""day_care_preschool"",""preschool""]}",[null],"[""https://www.brierwoodchildcare.com/hamburg-ny-daycare-center.php""]",[null],"[""+17166460233""]","[{""freeform"":""5324 Rogers Rd"",""locality"":""Hamburg"",""region"":""NY"",""country"":""US"",""postcode"":""14075""}]","[{""freeform"":""5540 Southwestern Blvd"",""locality"":""Hamburg"",""postcode"":""14075"",""region"":""NY"",""country"":""US""}]",[null],,"[null,null,null]","[""https://www.facebook.com/167575146437905""]"
08f64b018d54d71403e6f180aca04fd1,51c3042c498e040c87459d1e,0.6214335421016005,1.0,"[{""property"":"""",""dataset"":""meta"",""record_id"":""127337497425121"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""51c3042c498e040c87459d1e"",""update_time"":""2020-11-24T00:00:00.000"",""confidence"":1.0}]","{""primary"":""พีลาตุส อพาร์ทเม้นท์ (Pilatus Apartment)"",""common"":{},""rules"":[]}","{""primary"":""พีลาตุส อพาร์ทเม้น""}","{""primary"":""Community and Government > Residential Building > Apartment or Condo"",""alternate"":[]}","{""primary"":""landmark_and_historical_building"",""alternate"":[""accommodation""]}",[null],,[null],,"[{""locality"":""Loei"",""country"":""TH""}]","[{""locality"":""Loei"",""country"":""TH""}]",[null],,"[null,null,null]","[""https://www.facebook.com/127337497425121""]"
08f195b614a70ba603c3acc5ff81ea94,1688849864156812,0.9918379237288135,0.77,"[{""property"":"""",""dataset"":""meta"",""record_id"":""268236833361390"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""844424933082972"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864156812"",""update_time"":""2025-01-06T00:00:00.000Z""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849864156812"",""update_time"":""2024-12-27T07:36:28.483"",""confidence"":0.77}]","{""primary"":""ItsSo Travel Torquay""}","{""primary"":""ItsSo Travel Torquay""}","{""primary"":""travel_agents"",""alternate"":[""travel""]}","{""primary"":""travel_services"",""alternate"":[""travel_company""]}","[""http://www.itssotravel.com/""]","[""http://www.itssotravel.com/""]","[""01803494001""]","[""+441803494001""]","[{""freeform"":""38 Fore Street, St Marychurch"",""locality"":""Torquay"",""region"":"""",""country"":""GB"",""postcode"":""TQ1 4LX""}]","[{""freeform"":""38 Fore Street"",""locality"":""Torquay"",""postcode"":""TQ1 4LX"",""region"":""ENG"",""country"":""GB""}]",,,,"[""https://www.facebook.com/268236833361390""]"
08f1955b54b2a74c0328fbe52b771e1c,5e8dca0d7f66550f4c76fdb8,0.77,1.0,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949965243245"",""update_time"":""2024-08-06T13:59:17.537Z"",""confidence"":0.77}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5e8dca0d7f66550f4c76fdb8"",""update_time"":""2024-10-09T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Barclays Bank Cash Machine"",""common"":{},""rules"":[]}","{""primary"":""Barclays ATM""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}","{""primary"":""atms""}","[""http://www.barclays.co.uk""]","[""https://www.barclays.co.uk/branch-finder/""]","[""0345 734 5345""]","[""03457345345""]","[{""freeform"":""Richmond Centre, Munster Barracks, Ava Rd"",""locality"":""Catterick Garrison"",""region"":""North Yorkshire"",""country"":""GB"",""postcode"":""DL9 3PZ""}]","[{""freeform"":""Richmond Centre, Munster Barracks, Ava Road, Catterick"",""locality"":""North Yorkshire"",""postcode"":""DL9 3PZ"",""region"":"""",""country"":""GB""}]",[null],,"[null,null,null]",
562949955127994,562949958469101,0.77,0.77,"[{""dataset"":""Microsoft"",""record_id"":""562949955127994"",""update_time"":""2015-05-15T08:53:03.81"",""confidence"":0.77}]","[{""dataset"":""Microsoft"",""record_id"":""562949958469101"",""update_time"":""2018-09-19T20:10:01.683"",""confidence"":0.77}]","{""primary"":""Sunrise Financial Service""}","{""primary"":""Sunrise Financial""}","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}","[""https://www.mysunrisefinancial.com/""]","[""""]","[""9417586303""]","[""9413567677""]","[{""freeform"":""1275 Whitfield Ave"",""locality"":""Sarasota"",""region"":""FL"",""country"":""US"",""postcode"":""34243""}]","[{""freeform"":""1275 Whitfield Ave"",""locality"":""Sarasota"",""region"":""FL"",""country"":""US"",""postcode"":""34243""}]",,,,
08f44e5a4a781c1e03baeb3101f89e1e,1688849863609105,0.9962614185921548,0.77,"[{""property"":"""",""dataset"":""meta"",""record_id"":""259267004086484"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849863609105"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886324567"",""update_time"":""2025-01-06T00:00:00.000Z""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849863609105"",""update_time"":""2023-10-10T13:19:27.48"",""confidence"":0.77}]","{""primary"":""Dillard's""}","{""primary"":""Dillard's""}","{""primary"":""clothing_store"",""alternate"":[""department_store"",""retail""]}","{""primary"":""department_store"",""alternate"":[""clothing_store"",""retail""]}","[""https://www.dillards.com/stores/florida/santa-rosa-mall-mary-esther/0246""]","[""http://www.Dillards.com/""]","[""8502447111""]","[""+18502447111""]","[{""freeform"":""300 Mary Esther Blvd #119"",""locality"":""Mary Esther"",""region"":""FL"",""country"":""US"",""postcode"":""32569""}]","[{""freeform"":""300 Mary Esther Blvd"",""locality"":""Mary Esther"",""postcode"":""32569-1674"",""region"":""FL"",""country"":""US""}]",,,,"[""https://www.facebook.com/259267004086484""]"
